id,zipcode,lat,long,bedrooms,bathrooms,floors,waterfront,grade,condition,date,sqft_living,sqft_lot,sqft_above,sqft_basement,yr_built,yr_renovated,price
4389201241,98004,47.6165,-122.216,4,4,2,1,11,3,20141230,4690,6900,3480,1210,2001,0,1945000 
4279200060,98059,47.4979,-122.153,4,2.5,2,1,8,3,20141230,2110,9825,2110,0,2000,0,420000 
9407101380,98045,47.4493,-121.777,3,2,1,1,7,2,20141230,1460,11481,1170,290,1995,0,189000 
4279600010,98007,47.6025,-122.153,6,3,2,1,8,3,20141230,2470,9328,2470,0,1982,0,630000 
5452302195,98040,47.5895,-122.232,3,2.5,1,1,7,4,20141230,1460,8800,1460,0,1956,0,685000 
7305900082,98155,47.7517,-122.326,3,1.75,1,1,7,3,20141230,1490,10344,1490,0,1985,0,350000 
3901100015,98033,47.6707,-122.174,3,1.75,1,1,7,4,20141230,1290,8580,1290,0,1962,0,460000 
4038700730,98008,47.616,-122.113,4,2.75,1,1,7,4,20141230,1950,6930,1250,700,1960,0,621000 
2175100055,98040,47.5829,-122.247,5,5,2,1,11,3,20141230,4930,14649,4160,770,2000,0,1700000 
3395800660,98146,47.482,-122.34,3,1,1,1,6,3,20141230,1640,8100,1040,600,1939,0,190000 
9421500070,98125,47.7259,-122.298,4,2.25,1,1,8,3,20141230,1910,8005,1280,630,1960,0,528000 
2599700040,98023,47.3318,-122.34,4,1,1,1,6,4,20141230,1540,7350,770,770,1969,0,160000 
686201000,98008,47.627,-122.114,4,3,1,1,8,4,20141230,1780,7260,1780,0,1964,0,538200 
3982700125,98033,47.6893,-122.197,4,2.5,2,1,9,3,20141230,2420,7200,2420,0,1991,0,771000 
2422049104,98032,47.3813,-122.243,2,1,1,1,6,3,20141230,830,9000,830,0,1939,0,235000 
9477101280,98034,47.7326,-122.194,3,1.75,1,1,7,3,20141230,2090,7505,2090,0,1967,0,424950 
1311900240,98001,47.3355,-122.284,3,2,1,1,7,4,20141230,1560,7000,1560,0,1968,0,226500 
4233600260,98075,47.5959,-122.014,5,4,2,1,10,3,20141230,4180,12042,4180,0,2014,0,1255780 
7606200275,98065,47.5295,-121.829,3,1.5,1,1,6,3,20141230,760,40039,760,0,1906,0,190000 
425000230,98056,47.498,-122.17,2,1,1,1,6,4,20141230,870,5700,870,0,1957,0,150000 
8685500145,98118,47.5346,-122.286,3,1,1,1,7,3,20141230,1920,6710,1320,600,1959,0,350000 
2619920110,98033,47.6878,-122.162,4,2.5,2,1,9,3,20141230,3220,5262,3220,0,2003,0,825000 
7224000450,98055,47.4874,-122.202,6,1.5,1.5,1,5,4,20141230,1810,4838,1050,760,1905,0,230000 
2768000400,98107,47.6702,-122.362,4,2,2,1,8,4,20141230,2360,6000,2360,0,1904,0,640000 
7128300500,98144,47.595,-122.306,3,2.25,2,1,7,3,20141230,2100,3000,2100,0,1996,0,495000 
7950302890,98118,47.5652,-122.281,4,2,1.5,1,6,3,20141230,2380,4500,1470,910,1926,2014,455000 
293720180,98028,47.7767,-122.239,3,2.5,2,1,7,3,20141230,1980,4274,1980,0,2003,0,415000 
4289900005,98122,47.6147,-122.285,4,3.25,2,1,10,3,20141230,2850,4100,1820,1030,1908,2003,1535000 
7202290650,98053,47.6884,-122.044,4,2.5,2,1,7,3,20141230,3040,9606,3040,0,2003,0,620000 
2770604942,98119,47.6544,-122.373,2,2.75,3,1,9,3,20141230,1910,1369,1910,0,2002,0,609850 
8862500280,98106,47.534,-122.365,2,2.5,3,1,7,3,20141230,1570,1268,1570,0,2007,0,208400 
7625702440,98136,47.5493,-122.387,3,1.75,2,1,8,3,20141230,1480,800,1000,480,2014,0,469000 
3123089010,98045,47.4291,-121.842,3,2,2,1,9,3,20141229,2770,89298,2770,0,2004,0,472000 
1722069097,98038,47.3928,-122.066,3,2.5,1,1,7,4,20141229,3100,100188,1820,1280,1981,0,540000 
1226059161,98072,47.7511,-122.111,4,2.75,1,1,8,3,20141229,2560,83200,1860,700,1980,0,562000 
1762600190,98033,47.6495,-122.185,4,2.5,2,1,10,3,20141229,3170,47502,3170,0,1988,0,1035000 
7527200030,98075,47.5896,-122.083,5,2.5,1,1,8,5,20141229,2830,25958,1610,1220,1979,0,700000 
7931000053,98031,47.4235,-122.218,4,1.75,1,1,7,4,20141229,2140,159865,1140,1000,1960,0,362950 
3296000170,98007,47.6199,-122.141,5,2.75,1,1,8,3,20141229,2810,13144,1440,1370,1964,0,555000 
257000037,98168,47.4938,-122.298,3,1,1,1,7,3,20141229,2120,31564,1220,900,1942,0,200000 
1099950050,98019,47.7426,-121.976,4,3.5,2,1,10,3,20141229,3880,8244,3060,820,2007,0,620000 
1657300280,98092,47.3326,-122.201,3,2.25,2,1,9,4,20141229,3050,10689,3050,0,1988,0,438500 
8807300570,98053,47.6738,-122.063,3,1,1,1,7,3,20141229,1040,9600,1040,0,1978,0,399950 
3579000180,98028,47.7461,-122.247,3,2.75,1,1,9,3,20141229,2430,14861,1530,900,1988,0,495000 
8069000075,98178,47.5105,-122.238,4,1.75,1,2,7,3,20141229,2460,10061,1410,1050,1961,0,790000 
5379805121,98188,47.4485,-122.278,4,2.5,2,1,8,3,20141229,2640,10720,2640,0,1999,0,377500 
3955800080,98034,47.7196,-122.197,5,1.5,1,1,7,3,20141229,1890,10880,1890,0,1962,0,420000 
2212900180,98042,47.3266,-122.138,3,1,1,1,7,5,20141229,1230,9720,1230,0,1969,0,220000 
1777500090,98006,47.5707,-122.129,6,2.5,1,1,8,4,20141229,3180,9375,1590,1590,1967,0,680000 
5608010050,98027,47.5499,-122.1,4,2.5,2,1,9,3,20141229,3550,10233,3550,0,1996,0,920000 
11520370,98052,47.6972,-122.116,3,2.5,2,1,9,3,20141229,2620,9112,2620,0,1995,0,738000 
8731960050,98023,47.3099,-122.384,5,2.75,1,1,8,4,20141229,3130,9450,1580,1550,1973,0,302300 
3972300100,98155,47.7686,-122.317,4,2.5,1,1,7,4,20141229,2060,8968,1190,870,1975,0,459500 
9144100158,98117,47.7,-122.375,3,1,1,1,7,4,20141229,1260,8910,1260,0,1949,0,445000 
9542802000,98023,47.307,-122.372,3,1.75,1,1,7,3,20141229,1130,7000,1130,0,1978,0,185000 
9406520290,98038,47.363,-122.035,3,2.25,2,1,7,3,20141229,1646,12414,1646,0,1996,0,305000 
5556300116,98052,47.6467,-122.118,5,2.75,2,1,10,3,20141229,3300,7560,3300,0,2007,0,1105000 
3825310760,98052,47.7069,-122.131,4,2.5,2,1,9,3,20141229,3230,7766,3230,0,2005,0,714000 
5700003585,98144,47.5786,-122.287,5,3.25,2,1,11,4,20141229,5620,12672,4140,1480,1916,0,2500000 
2521039066,98023,47.2843,-122.357,3,2,1,1,8,3,20141229,1900,9513,1900,0,1995,0,315000 
1555300490,98032,47.3784,-122.29,3,1,1,1,7,4,20141229,1520,7800,1120,400,1967,0,250000 
3500100226,98155,47.734,-122.301,2,1,1,1,7,5,20141229,920,8612,920,0,1947,0,340895 
3034200543,98133,47.7175,-122.339,3,2.25,2,1,8,3,20141229,2210,7916,2210,0,1978,0,500000 
7258200060,98168,47.5141,-122.316,3,2,1,1,7,4,20141229,2320,7800,1160,1160,1960,0,320000 
7522600110,98198,47.3662,-122.315,3,2,1,1,7,4,20141229,1540,10410,1540,0,1967,0,275000 
7696610270,98001,47.3314,-122.275,3,1.5,1,1,7,4,20141229,1360,7488,1050,310,1975,0,238000 
1863900190,98032,47.3769,-122.237,2,1,1,1,5,4,20141229,840,7200,840,0,1907,0,202000 
2484700145,98136,47.5235,-122.383,4,1.75,1,1,8,3,20141229,2250,8458,1450,800,1954,0,559000 
3969300030,98178,47.4897,-122.24,4,1,1,1,6,3,20141229,1000,7134,1000,0,1943,0,239900 
8078550250,98031,47.4038,-122.175,4,2.75,1,1,7,4,20141229,2520,6964,1260,1260,1987,0,307000 
5028600550,98023,47.2871,-122.354,3,1.75,1,1,7,4,20141229,1320,6530,1320,0,1989,0,262000 
1105000296,98118,47.5447,-122.27,2,1,1,1,6,3,20141229,720,5913,720,0,1920,0,230000 
1336800670,98112,47.6285,-122.309,5,3,2,1,9,5,20141229,2840,6240,2440,400,1905,0,1425000 
5393601635,98144,47.5822,-122.295,5,2,1.5,1,7,4,20141229,2220,6000,1390,830,1925,0,515000 
2491200955,98126,47.5207,-122.378,5,2,1.5,1,7,5,20141229,3020,6000,1860,1160,1925,0,530000 
8106300510,98055,47.4461,-122.208,5,2.5,2,1,9,3,20141229,3270,6129,3270,0,2004,0,485000 
3955900150,98056,47.4813,-122.188,4,2.5,2,1,7,3,20141229,2490,4751,2490,0,2001,0,360000 
8651441290,98042,47.3644,-122.094,3,1.5,1,1,7,4,20141229,1430,5200,1030,400,1977,0,195000 
3298700305,98106,47.5226,-122.351,2,1,1,1,6,4,20141229,710,4240,710,0,1942,0,271000 
7202261060,98053,47.6887,-122.04,3,2.5,2,1,8,3,20141229,2560,5238,2560,0,2001,0,577000 
4109600055,98118,47.5506,-122.269,5,2.5,2,1,8,5,20141229,3150,5150,1870,1280,1907,2004,614000 
7518502490,98117,47.6801,-122.38,3,2,1.5,1,7,5,20141229,1690,5100,1690,0,1907,0,515000 
1853081250,98074,47.594,-122.062,4,2.75,2,1,9,3,20141229,3120,5000,3120,0,2010,0,800000 
8805900430,98112,47.6427,-122.304,4,2.5,2,1,9,4,20141229,1940,4875,1940,0,1925,0,1151250 
7518505345,98117,47.6765,-122.384,2,1,1,1,7,4,20141229,950,4080,950,0,1924,0,550000 
2464400285,98115,47.6855,-122.321,3,2.5,2,1,7,3,20141229,1590,2910,1110,480,1984,0,575000 
8812401450,98105,47.6635,-122.32,10,3,2,1,7,4,20141229,2920,3745,1860,1060,1913,0,660000 
2902201300,98102,47.6396,-122.329,2,1.75,2,1,10,3,20141229,1180,904,780,400,2014,0,659000 
9528102993,98115,47.6765,-122.32,3,1.5,3,1,8,3,20141229,1580,1228,1580,0,2014,0,495000 
666000143,98004,47.6078,-122.202,3,3,3,1,9,3,20141229,1950,1983,1610,340,2009,0,785000 
3630010020,98029,47.5479,-121.999,3,2,2,1,8,3,20141229,1540,1827,1540,0,2005,0,376000 
9542890100,98052,47.6861,-122.103,2,2.25,2,1,8,3,20141229,1130,2191,1130,0,2010,0,415000 
8165500790,98106,47.5388,-122.367,3,2.5,2,1,8,3,20141229,1690,1200,1410,280,2014,0,336900 
9352900222,98106,47.5199,-122.357,3,2.25,2,1,7,3,20141229,1320,963,1040,280,2007,0,255000 
9406500350,98028,47.753,-122.244,2,1.5,2,1,7,3,20141229,1068,1158,1068,0,1990,0,207000 
8822901175,98125,47.7162,-122.294,3,3.5,3,1,8,3,20141229,1320,1161,1320,0,2010,0,345000 
8161000220,98014,47.6455,-121.901,3,2.5,2,1,8,3,20141227,1860,21876,1860,0,1992,0,350000 
9218400050,98178,47.5099,-122.26,4,3,2,1,7,4,20141227,2400,5400,1600,800,1965,0,475000 
2591720360,98038,47.3732,-122.023,3,2.5,2,1,9,3,20141226,2750,37096,2750,0,1989,0,375000 
3751600430,98001,47.2949,-122.269,3,1.75,1,1,8,4,20141226,1780,35233,1420,360,1979,0,250000 
4178300070,98007,47.6196,-122.15,4,2.5,2,1,10,4,20141226,2920,14210,2920,0,1978,0,795000 
3758900220,98033,47.6973,-122.205,4,4.25,2,1,10,3,20141226,4590,17621,3160,1430,2003,0,1135000 
7504010780,98074,47.6415,-122.057,4,2.25,2,1,9,3,20141226,2260,11900,2260,0,1976,0,605000 
1022059123,98042,47.4126,-122.165,6,2.5,1,1,7,4,20141226,2590,10890,1340,1250,1970,0,250000 
745530240,98011,47.7338,-122.208,5,3.5,2,1,9,3,20141226,4890,12039,3590,1300,2014,0,865950 
8068000440,98178,47.5091,-122.262,3,1.75,1.5,1,6,5,20141226,1620,10000,1620,0,1918,0,399000 
3384300100,98042,47.385,-122.085,3,1.5,1,1,7,3,20141226,1190,10116,1190,0,1968,0,160134 
3882300090,98052,47.6599,-122.135,3,1.75,1,1,7,3,20141226,1330,14560,1330,0,1983,0,475000 
1237500720,98052,47.6786,-122.161,3,2,1,1,7,3,20141226,1340,9764,1340,0,1944,0,275000 
8663310010,98034,47.7257,-122.172,3,2.5,2,1,7,3,20141226,1980,7309,1980,0,1993,0,455000 
1420400130,98031,47.4208,-122.2,4,2.25,1,1,7,4,20141226,1900,9600,1900,0,1967,0,215000 
1389600040,98001,47.2679,-122.255,4,2.5,2,1,7,3,20141226,1987,6000,1987,0,2011,0,255000 
9423400193,98125,47.7163,-122.303,3,2.75,1,1,7,3,20141226,1050,7200,1050,0,1985,0,473000 
5560000680,98023,47.3286,-122.336,2,1,1,1,6,3,20141226,1010,10057,1010,0,1961,0,199950 
2926049400,98125,47.7109,-122.323,4,2,1,1,7,3,20141226,2330,7778,1230,1100,1961,0,500000 
1950900245,98032,47.374,-122.296,3,1,1.5,1,7,4,20141226,1150,8050,1150,0,1956,0,123300 
4222310010,98003,47.3467,-122.307,4,1,1.5,1,6,4,20141226,1730,7350,1730,0,1970,0,152500 
1440500020,98155,47.7524,-122.323,3,1.75,1,1,6,3,20141226,1470,8645,1470,0,1949,0,350000 
3205500160,98034,47.7204,-122.18,4,1,1,1,7,3,20141226,1980,7015,1260,720,1973,0,524000 
3876311860,98034,47.7288,-122.171,3,2,1,1,7,3,20141226,1620,7800,1200,420,1969,0,525000 
6388920460,98056,47.5269,-122.171,3,2.5,2,1,9,3,20141226,2110,8164,2110,0,1990,0,535000 
8100000110,98010,47.3123,-122.023,3,1.75,1,1,7,3,20141226,1350,7588,1350,0,1993,0,241250 
393000045,98178,47.5086,-122.258,5,1.75,1,1,8,3,20141226,3700,9140,1850,1850,1957,0,415000 
1887500045,98002,47.308,-122.209,4,2,1,1,7,4,20141226,2460,5921,1230,1230,1948,0,247500 
3304040020,98001,47.346,-122.269,4,2.5,2,1,9,3,20141226,2301,6452,2301,0,2010,0,375500 
1152700020,98042,47.3515,-122.164,4,2.5,2,1,9,3,20141226,2650,5706,2650,0,2005,0,370000 
3213200314,98115,47.6723,-122.263,4,2.75,1,1,7,5,20141226,2860,6867,1560,1300,1946,0,874000 
3530400080,98198,47.3804,-122.32,2,2,1,1,8,3,20141226,1360,5433,1360,0,1974,2003,255000 
424069275,98075,47.5953,-122.039,4,3.25,2,1,10,3,20141226,3830,10005,3830,0,2001,0,860000 
6669080020,98056,47.5139,-122.189,4,3,2,1,7,3,20141226,2490,5064,2490,0,2007,0,449400 
1324300290,98107,47.6551,-122.36,3,2.75,1.5,1,7,4,20141226,1670,3330,1670,0,1925,0,485000 
2780900220,98038,47.3543,-122.022,2,2,1,1,7,3,20141226,1420,5185,1420,0,2004,0,335000 
3975400045,98103,47.6557,-122.344,6,3,2,1,8,3,20141226,3300,4218,2200,1100,1970,0,920000 
3330500875,98118,47.5517,-122.276,2,1,1,1,7,4,20141226,1320,3090,1320,0,1908,0,381156 
7010700860,98199,47.6606,-122.397,4,1.5,1.5,1,7,3,20141226,1430,4163,1430,0,1910,0,575000 
7660100309,98144,47.5872,-122.316,3,2.5,2,1,8,3,20141226,1260,972,840,420,2008,0,353500 
8099800340,98075,47.5817,-122.007,3,1.5,1,1,7,3,20141224,1540,20281,1540,0,1977,0,480000 
1156000100,98042,47.3398,-122.133,3,2,1,1,7,4,20141224,1610,13309,1610,0,1967,0,246700 
2618300190,98042,47.422,-122.153,3,1.5,1,1,7,5,20141224,1110,10296,1110,0,1964,0,255000 
7931000066,98031,47.4234,-122.212,2,1.75,1,1,7,3,20141224,1960,30144,980,980,1957,0,280000 
6608500220,98033,47.7012,-122.169,3,1.75,1,1,7,4,20141224,1340,9975,1340,0,1961,0,410000 
9407101180,98045,47.4487,-121.775,3,2.25,2,1,7,3,20141224,2020,9000,2020,0,1979,0,345000 
1088810160,98011,47.741,-122.208,5,3.5,2,1,9,3,20141224,3990,10120,2820,1170,1990,0,650000 
3261020080,98034,47.701,-122.231,4,2.25,1,1,8,3,20141224,2280,8550,1660,620,1977,0,539500 
1473120390,98058,47.4343,-122.156,4,2.5,2,1,9,3,20141224,2690,9551,2690,0,1992,0,439000 
937000330,98198,47.4211,-122.29,3,1.5,1,1,7,3,20141224,1170,11530,1170,0,1960,0,157000 
3210400060,98198,47.3676,-122.312,3,1,1,1,7,3,20141224,1580,8206,1100,480,1962,0,255000 
1441300130,98038,47.3714,-122.054,3,2.5,2,1,7,5,20141224,1610,8544,1610,0,1994,0,319000 
3876313100,98072,47.734,-122.17,3,1.75,1,1,7,3,20141224,1820,8400,1340,480,1976,0,422800 
6648770240,98001,47.3385,-122.264,4,2.5,2,1,9,3,20141224,2390,7056,2390,0,1990,0,360000 
3876300080,98034,47.7256,-122.18,5,1.75,1,1,7,4,20141224,1960,7875,1960,0,1968,0,434400 
3298201290,98008,47.6181,-122.117,3,1,1,1,6,4,20141224,940,7910,940,0,1959,0,370000 
5592900230,98056,47.4831,-122.191,3,1,1,1,7,4,20141224,1270,7400,1270,0,1956,0,320000 
8648210140,98042,47.3619,-122.077,3,2.25,1,1,7,4,20141224,1510,6071,1150,360,1985,0,265000 
3449820100,98056,47.512,-122.175,2,2.5,2,1,9,3,20141224,2730,7246,2730,0,1998,0,535000 
1561750040,98074,47.6018,-122.06,5,4.5,2,1,11,3,20141224,4350,13405,4350,0,2014,0,1375000 
8924100430,98115,47.6778,-122.267,2,1,1,1,7,3,20141224,1440,7130,1210,230,1948,0,500000 
4123830070,98038,47.3693,-122.041,3,2,1,1,8,3,20141224,1750,7000,1750,0,1993,0,363000 
6378500105,98133,47.711,-122.353,2,1,1,1,7,3,20141224,1510,6807,1090,420,1939,0,415000 
2354300835,98027,47.5277,-122.031,2,2,1,1,6,3,20141224,1140,12000,1140,0,1943,0,480000 
3185600040,98055,47.4866,-122.219,2,1,1,1,7,3,20141224,1400,4500,900,500,1922,0,310000 
7135300026,98118,47.5293,-122.272,2,2,1,1,6,2,20141224,1040,4750,850,190,1950,0,160000 
6813600380,98103,47.6891,-122.331,3,3,1.5,1,7,5,20141224,2090,7440,1290,800,1922,0,700000 
5411600180,98074,47.6134,-122.042,4,2.5,2,1,9,3,20141224,2970,5722,2970,0,2005,0,715000 
6371500120,98116,47.5752,-122.411,2,1,1.5,1,6,2,20141224,960,4800,960,0,1912,0,325000 
6815100085,98103,47.6852,-122.329,4,2,1.5,1,7,5,20141224,3100,8000,2040,1060,1939,0,1001000 
6145600955,98133,47.7038,-122.352,4,1,1,1,7,3,20141224,1120,3844,1120,0,1972,0,329000 
8835800010,98045,47.4695,-121.775,4,4.5,2,1,10,3,20141223,4920,270236,3820,1100,2006,0,1042000 
3421069044,98022,47.2664,-122.027,3,1.75,1,1,7,3,20141223,2092,250905,2092,0,1981,0,390000 
823069074,98027,47.4969,-122.06,4,2.5,2,1,8,3,20141223,2660,65340,2660,0,1988,0,523000 
1822069097,98042,47.401,-122.095,6,3,2,1,7,3,20141223,2870,206474,2330,540,1960,1985,540000 
1726069179,98077,47.7429,-122.056,3,1.75,1,1,8,4,20141223,2410,51763,1410,1000,1981,0,432000 
3521069051,98022,47.2624,-122.015,4,2.25,2,1,8,4,20141223,2380,122038,2380,0,1984,0,330000 
617000030,98166,47.4176,-122.343,3,3,2,1,9,3,20141223,4230,54977,3780,450,1951,2000,887500 
1722069145,98038,47.3901,-122.071,4,2.5,2,1,9,3,20141223,3580,97574,3580,0,2004,0,760000 
7205400180,98198,47.3514,-122.315,3,1,1,1,7,2,20141223,1240,18000,1240,0,1943,0,235000 
4019301300,98155,47.7584,-122.271,3,2,1,1,8,3,20141223,2200,21890,1200,1000,1961,0,472000 
3123039042,98070,47.4471,-122.464,3,1.5,1.5,1,7,4,20141223,1400,14850,1400,0,1910,0,383000 
203900690,98053,47.638,-121.968,4,2,1,1,7,3,20141223,1980,15354,1980,0,1977,0,395000 
8125200273,98188,47.4482,-122.269,3,1.5,1,1,7,3,20141223,1200,8404,1200,0,1964,0,219950 
5566100205,98006,47.569,-122.175,3,1.75,1,1,7,4,20141223,1490,12000,1490,0,1956,0,515000 
7205800040,98003,47.3426,-122.321,4,2.5,1,1,9,4,20141223,2820,15233,1820,1000,1972,0,450000 
1421069208,98010,47.3077,-122.011,3,3.25,2.5,1,8,3,20141223,2660,17852,2660,0,2014,0,379000 
7298030210,98023,47.3043,-122.343,3,2.5,2,1,10,3,20141223,2790,16173,2790,0,1988,0,445000 
6076500160,98034,47.7085,-122.24,4,2.5,2,1,8,4,20141223,2910,20946,2350,560,1976,0,705000 
4331000190,98166,47.4743,-122.341,3,1,1,1,7,3,20141223,1290,11250,1290,0,1956,0,275000 
844000425,98010,47.3091,-122.006,3,1,1,1,5,5,20141223,960,10815,960,0,1900,0,199999 
1246700136,98033,47.6922,-122.163,3,1.5,1,1,7,4,20141223,1280,9600,1280,0,1960,0,405000 
7683900200,98023,47.2813,-122.345,5,3,2,1,9,3,20141223,3450,9914,3450,0,2004,0,380000 
6386550040,98031,47.4106,-122.204,4,2.5,2,1,8,3,20141223,2160,9682,2160,0,1999,0,345500 
8663280080,98034,47.7103,-122.199,3,2,1,1,7,3,20141223,1660,8174,830,830,1981,0,405000 
6806300980,98042,47.3623,-122.127,4,2.5,2,1,10,3,20141223,3630,8387,3630,0,1997,0,490000 
8731801190,98023,47.3127,-122.362,3,2.25,1,1,8,4,20141223,1950,8661,1950,0,1966,0,269000 
4324500490,98032,47.3801,-122.289,3,1,1,1,7,4,20141223,1060,9954,1060,0,1960,0,215000 
2115510470,98023,47.3199,-122.392,4,2.25,1,1,8,4,20141223,1960,10400,1220,740,1985,0,285000 
9536600010,98198,47.3648,-122.325,4,0.75,1,2,7,4,20141223,1960,8277,1320,640,1923,1986,520000 
423059077,98059,47.5094,-122.165,5,1.75,2,1,6,3,20141223,1880,48787,1880,0,1922,0,515000 
1555200590,98032,47.3771,-122.287,3,1,1,1,7,3,20141223,920,8400,920,0,1963,0,206000 
6889000060,98198,47.3781,-122.314,3,1,1,1,6,4,20141223,1010,7633,1010,0,1961,0,225000 
1473120230,98058,47.4341,-122.16,4,2.5,2,1,9,3,20141223,2940,7590,2940,0,1991,0,435000 
9269750220,98023,47.2837,-122.358,3,1.75,1,1,7,3,20141223,2050,11313,1520,530,1987,0,252000 
2946000590,98198,47.4213,-122.322,3,1.5,1,1,7,4,20141223,1820,8750,1200,620,1958,0,276000 
6187700175,98155,47.7751,-122.32,3,1.75,1,1,7,5,20141223,1640,8529,1640,0,1951,0,440000 
2621750110,98042,47.3718,-122.109,4,2.5,2,1,8,3,20141223,2190,7000,2190,0,1997,0,334950 
1118001835,98112,47.6325,-122.29,4,2.5,2,1,10,4,20141223,3070,7207,2670,400,1927,0,1715000 
8658303080,98014,47.6499,-121.916,2,1,1.5,1,7,4,20141223,1160,7500,1160,0,1916,0,312000 
984000130,98058,47.4315,-122.169,4,2.25,2,1,7,4,20141223,1920,11603,1920,0,1967,0,325000 
2215450060,98030,47.3821,-122.207,3,2.5,2,1,8,3,20141223,2200,7201,2200,0,1994,0,302495 
9185700285,98112,47.6264,-122.289,4,3.75,2,1,10,3,20141223,3790,7200,2530,1260,1931,0,2200000 
7849202190,98065,47.5265,-121.828,0,0,2,1,7,3,20141223,1470,4800,1470,0,1996,0,235000 
3353400092,98001,47.2615,-122.252,5,2.5,2,1,8,3,20141223,2406,7093,2406,0,2006,0,270500 
7137960440,98092,47.3289,-122.17,4,2.5,2,1,8,3,20141223,1860,8709,1860,0,1994,0,292500 
1559900110,98019,47.7471,-121.979,3,2.25,2,1,7,3,20141223,1440,6443,1440,0,1995,0,325000 
1090000036,98136,47.5322,-122.391,4,2,1.5,1,7,5,20141223,3210,8400,2040,1170,1914,0,756450 
7624700050,98136,47.5571,-122.385,1,1,1.5,1,7,4,20141223,1370,6250,1370,0,1921,0,565000 
6613000015,98105,47.6583,-122.273,4,3,2,1,9,4,20141223,3180,4649,2070,1110,1925,0,1130000 
114101055,98028,47.7688,-122.238,3,2.5,2,1,8,3,20141223,1720,10031,1720,0,1993,0,383000 
4174600072,98108,47.5591,-122.302,4,3.5,2,1,8,4,20141223,2710,5722,2040,670,1997,0,539500 
8724300030,98019,47.7318,-121.982,3,2.25,2,1,8,3,20141223,1860,5028,1860,0,2012,0,355000 
1776460110,98019,47.7333,-121.976,4,2.75,2,1,8,3,20141223,2280,5013,2280,0,2009,0,395000 
6021501535,98117,47.687,-122.386,3,1.5,1,1,8,3,20141223,1580,5000,1290,290,1939,0,700000 
4051150070,98042,47.386,-122.162,3,1.5,2,1,7,3,20141223,1072,4339,1072,0,2009,0,250000 
4385701285,98112,47.6395,-122.279,4,3.25,1.5,1,8,5,20141223,3020,4000,1920,1100,1927,0,1272000 
6815100095,98103,47.6854,-122.329,2,1,1,1,6,3,20141223,1310,4000,1310,0,1913,0,510000 
4447300165,98117,47.6896,-122.396,2,1,1,1,7,3,20141223,760,4000,760,0,1944,0,415000 
6788200605,98112,47.6408,-122.307,3,1.75,2,1,7,2,20141223,2010,3800,2010,0,1922,0,575000 
7853370250,98065,47.5171,-121.876,4,2.75,2,1,9,3,20141223,3010,6854,2570,440,2012,0,625000 
301400830,98002,47.3451,-122.215,3,2.5,2,1,7,3,20141223,1584,3200,1584,0,2011,0,263000 
8562790940,98027,47.53,-122.073,3,2.75,2,1,10,3,20141223,1840,2060,1700,140,2013,0,599000 
9268850940,98027,47.5402,-122.028,4,3.25,2,1,8,3,20141223,2600,2074,2150,450,2011,0,661000 
820079101,98022,47.2328,-121.945,3,2.25,2,1,7,4,20141222,2040,435600,2040,0,1983,0,525000 
1823099056,98045,47.4816,-121.701,3,2.5,2,1,9,3,20141222,2810,435600,2810,0,1995,0,745000 
6358900070,98011,47.7647,-122.213,4,3.25,2,1,9,3,20141222,4140,46173,4140,0,2007,0,810000 
824069121,98075,47.5833,-122.073,5,3.5,1,1,7,3,20141222,3180,40946,1690,1490,1968,0,585000 
3585900430,98177,47.7617,-122.378,3,1.5,1,1,8,3,20141222,1810,18483,1810,0,1954,0,520000 
4039800180,98008,47.6142,-122.107,4,2.25,1,1,8,4,20141222,2660,22194,2180,480,1977,0,625000 
1920079062,98022,47.208,-121.963,5,1.5,1,1,8,3,20141222,2420,43560,1500,920,1962,0,332000 
8832900120,98028,47.7588,-122.27,3,1.75,1,1,8,3,20141222,2300,12682,2300,0,1955,0,600000 
1237500540,98052,47.6774,-122.164,3,1.75,1,1,6,4,20141222,1370,10866,1370,0,1945,0,270000 
4027700594,98155,47.7697,-122.274,3,1.75,1,1,8,3,20141222,2310,36665,1580,730,1983,0,520000 
629400340,98075,47.5879,-121.993,4,2.75,2,1,11,3,20141222,3430,13907,3430,0,1995,0,750000 
424059052,98005,47.593,-122.165,3,1,1,1,7,4,20141222,1300,14138,1300,0,1943,0,400000 
1081330180,98059,47.4698,-122.121,4,2.5,2,1,9,3,20141222,2750,11830,2750,0,2014,0,627000 
8099200030,98031,47.3984,-122.186,3,1.5,1,1,7,4,20141222,1390,11340,1390,0,1963,0,232000 
1775930010,98072,47.7434,-122.106,3,2.75,1,1,7,3,20141222,1990,19991,1340,650,1977,0,335000 
3275310220,98003,47.2574,-122.31,3,2,1,1,7,4,20141222,1360,9688,1360,0,1983,0,244000 
2459500070,98058,47.4291,-122.16,3,2.25,1,1,7,3,20141222,1590,9425,1170,420,1985,0,278000 
7806210190,98002,47.2918,-122.197,4,1.75,1,1,7,4,20141222,1500,12560,1000,500,1977,0,239000 
3832200070,98032,47.3745,-122.275,4,1.75,1,1,7,5,20141222,1710,7140,1010,700,1968,0,250000 
3668000500,98092,47.2762,-122.148,3,2.25,1,1,7,4,20141222,1950,9600,1200,750,1987,0,260000 
3901100055,98033,47.6703,-122.174,3,1.75,1,1,7,3,20141222,1010,8580,1010,0,1961,0,350000 
